title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend
我契约了我自己,道三生,科幻,,完结,Zongheng,3068644,1877047,43438,68,185,8
陵虚血途,姜云,玄幻奇幻,,完结,Zongheng,2879684,973159,16947,1452,74,0
最强战神,烈焰滔滔,都市,,完结,Zongheng,5477393,24369037,614734,5975,1964,0
盖世人王,一叶青天,玄幻奇幻,,完结,Zongheng,5977434,15023176,88076,615,882,38
过河卒,莫问江湖,武侠仙侠,,完结,Zongheng,7013976,10046243,169055,216,784,66
大明：我重生成了朱允炆,寒梅惊雪,历史,,完结,Zongheng,4703224,3377344,22717,149,171,0
仙都,陈猿,玄幻奇幻,,连载,Zongheng,5841689,7245832,436477,144,617,138
人间畏途,挥手长相谢,玄幻奇幻,,完结,Zongheng,2535745,86307,2027,19,43,0
重返1998,笔舞春秋,都市,,完结,Zongheng,4395019,5891731,8864,103,188,21
全军列阵,知白,历史,,完结,Zongheng,4292575,34820248,1305817,3030,864,0
杨氏崛起之啃孙成仙,临轩逸云,武侠仙侠,,完结,Zongheng,4454059,1525279,21412,42,122,36
仙囚,士子游,武侠仙侠,,完结,Zongheng,1431050,93681,4300,219,8,0
大荒剑帝,食堂包子,玄幻奇幻,,连载,Zongheng,5182489,8283723,56177,5571,300,89
恶鬼当道,六道蚂蚱,武侠仙侠,,完结,Zongheng,2923070,375531,12491,76,172,0
大魏芳华,西风紧,历史,,连载,Zongheng,2949151,18815791,613560,1162,2805,1478
武夫,平生未知寒,武侠仙侠,,完结,Zongheng,4134606,16384137,83140,1150,901,8
网游：我有万倍增幅,醉卧九重云,游戏,,完结,Zongheng,5645922,5448234,28004,641,314,0
凡徒,曳光,武侠仙侠,,完结,Zongheng,3279810,2241477,260185,2002,187,8
民国诡闻实录,漆奥峤,奇闻异事,,完结,Zongheng,2256475,148670,905,220,4,0
地狱迷宫,黑夜蝴蝶,奇闻异事,,完结,Zongheng,4212485,174325,4522,32,21,0
我在明末当特工,阿甘先生,历史,,完结,Zongheng,1279566,270164,28312,24,23,0
我有一剑,青鸾峰上,玄幻奇幻,,完结,Zongheng,5528725,304202757,697636,10210,31577,37
灰烬领主,我爱小豆,玄幻奇幻,,连载,Zongheng,11970932,19895189,335688,672,1969,345
此地有妖气,步履无声,都市,,完结,Zongheng,5760898,4075063,20368,76,215,0
人间最高处,见秋,武侠仙侠,,完结,Zongheng,3711181,533292,5640,18,48,0
对弈江山,染夕遥,历史,,连载,Zongheng,7467482,2279967,196728,4834,162,48
东域游侠传,十月重阳,武侠仙侠,,完结,Zongheng,1090954,575092,22481,40,50,12
大造化剑主,六道沉沦,玄幻奇幻,,完结,Zongheng,8641762,8215727,87478,78,352,0
超能星武,乱世狂刀,玄幻奇幻,,完结,Zongheng,2496309,5722399,125637,474,691,0
机战：全金属风暴,辰燃,科幻,,完结,Zongheng,6354821,4390025,50697,119,257,3
且听剑吟,知是荔枝来,武侠仙侠,,连载,Zongheng,2719219,1678491,46254,24,230,0
医路青云,烟斗老哥,都市,,完结,Zongheng,3999835,8237932,103768,440,669,0
寻宝全世界,尼罗河,都市,,连载,Zongheng,6919150,2948883,82435,31,223,66
一世如龙,关中老人,都市,,完结,Zongheng,2999438,16707160,464635,27,171,0
夜江湖,醉柒夕,武侠仙侠,,完结,Zongheng,1057063,42721,2535,134,23,0
洛神纪,冬日温黄酒,玄幻奇幻,,完结,Zongheng,1222598,110976,4610,22,32,0
身处末世：低调不成后信手斩龙,玄爷,科幻,,完结,Zongheng,2030539,144514,10080,33,743,0
绝世神医,李闲鱼,都市,,完结,Zongheng,2662144,2855361,36194,188,248,0
绝世强者,我本疯狂,都市,,完结,Zongheng,2020453,4003582,18285,40,245,0
弈剑书,旧山,武侠仙侠,,连载,Zongheng,2392711,373898,16251,562,61,0
我缔造了文娱盛世,登岩的歌,都市,,完结,Zongheng,2084880,303951,7409,28,45,0
大明公务员,名剑山庄,历史,,完结,Zongheng,3253132,1211343,12337,37,50,0
冒牌运灵师,想看许多风景的兔子,都市,,完结,Zongheng,1943584,36530,3585,63,15,0
全能巨星：天道带我上高速,覆手,都市,,完结,Zongheng,1052696,825554,58248,43,56,0
国民神医,步行天下,都市,,完结,Zongheng,1098339,18292870,645778,2267,214,0
带着系统来大宋,浪子边城,历史,,完结,Zongheng,3009174,222723,6154,36,8,0
三国归晋,魔力鸟,历史,,完结,Zongheng,1368763,271190,15885,23,1,0
大燕斩妖人,独孤老道,玄幻奇幻,,完结,Zongheng,1401183,744309,8935,1327,27,0
好戏登场,鸟川鸣,都市,,完结,Zongheng,1300115,3105113,295710,99,2155,440
一剑吞鸿,曹家大官人,武侠仙侠,,连载,Zongheng,2381639,1027914,99448,680,147,143
疯了吧！你管这叫美丽人生？,商时一,奇闻异事,,完结,Zongheng,1981235,263608,6950,24,4,0
九转玄邪录,辰安的安,玄幻奇幻,,完结,Zongheng,899026,9168,345,22,8,0
末日游戏：开局觉醒神级天赋,休闲的道士,科幻,,完结,Zongheng,1208358,338611,1601,66,7,0
开局一座仙武宝库,心情很不棒,玄幻奇幻,,连载,Zongheng,1696818,369016,3428,1358,28,0
深度迷案,春天的熊,奇闻异事,,完结,Zongheng,1017367,109565,4132,139,84,0
布衣首辅,霁雪斋,历史,,完结,Zongheng,1756356,440827,108511,2197,83,0
我在霍格沃茨抡大剑,南山豆稀,N次元,,完结,Zongheng,2302633,472656,1403,29,158,0
墨侠之大西宝藏,山村野狐禅,历史,,完结,Zongheng,1136205,25479,5949,90,15,0
神魔禁忌,枫林儿,玄幻奇幻,,完结,Zongheng,1107869,20589,4427,48,9,0
华娱1981：从西游记开始,慎思量,都市,,完结,Zongheng,2794092,486590,7891,17,18,10
诡秘之王,魔术师的忧伤,玄幻奇幻,,完结,Zongheng,536796,28687,876,101,16,0
津门诡事录,苍茫天下,奇闻异事,,完结,Zongheng,1518483,50783,684,56,12,0
剑飞,红尘逸仙,玄幻奇幻,,完结,Zongheng,1285033,388498,29824,2329,38,0
绝世龙婿,流氓鱼儿,都市,,完结,Zongheng,3549579,724470,5231,45,60,0
机战：超新星主宰,沧舞悠悠,科幻,,完结,Zongheng,1149724,31293,4901,28,7,0
摊牌了，我就是全能巨星,厄夜怪客,都市,,完结,Zongheng,1846745,509819,8441,81,39,0
镜中结界,慕静安,科幻,,连载,Zongheng,2129139,7527,737,29,9,0
太古龙神,月如火,玄幻奇幻,,连载,Zongheng,1175810,2201882,35823,17673,281,53
地球被撞后，我持枪纵横末世！,第一叶秋,科幻,,完结,Zongheng,3653369,217583,2338,31,45,0
符定山河,云花鱼,武侠仙侠,,完结,Zongheng,524066,12411,1186,52,8,0
这个魔神明明很强却过分多疑,猫行天涯,玄幻奇幻,,完结,Zongheng,569307,5309,116,19,12,0
一身反骨，逆破苍天,小贞德,玄幻奇幻,,完结,Zongheng,1134711,24297,955,46,6,0
仙本是贼,我在江南等你,武侠仙侠,,完结,Zongheng,551017,94247,1344,275,35,0
诡影邪踪,诡二子,玄幻奇幻,,完结,Zongheng,2205561,13417,4090,36,20,0
寒门帝师,我是泡泡,历史,,完结,Zongheng,2087828,376667,4024,47,25,0
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122878283,10739808,27,15230,56
天道天骄,拈花一叶,玄幻奇幻,,连载,Zongheng,18297742,2213591,50708,30,77,0
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16789354,3523732,724,3135,3106
网游之剑刃舞者,不是闻人,游戏,,连载,Zongheng,24721315,4896829,156272,28,317,65
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339935159,3867040,36,71226,7636
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780550,243050,86,4467,8
天降鬼才,武异,玄幻奇幻,,连载,Zongheng,12504929,1546109,107287,159,319,15
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353693101,18733634,2603,158301,4277
末日崛起,太极阴阳鱼,科幻,,连载,Zongheng,7991075,5553992,425137,83,372,7
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694925,1348833,1806,13277,42
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,25,874,0
最强都市修真,俗师,都市,,连载,Zongheng,1324639,6801789,23104,101,40,0
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284739,105268,58,678,49
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163722,526842,337,444,114
都市古仙医,超爽黑啤,都市,,连载,Zongheng,10815609,34712722,18069,53,1658,0
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155727,71924,46,495,21
Black便利店,拜见无常,奇闻异事,,完结,Zongheng,2922154,300025,264,22,4,0
负鼎,白鳞,玄幻奇幻,,连载,Zongheng,7994153,137930,12289,23,112,28
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91332878,204858,141,10066,994
夜烬天下,榭依,武侠仙侠,,完结,Zongheng,4537951,5912672,107531,33,146,0
五仙门,看得两叁言,武侠仙侠,,连载,Zongheng,9746108,7188879,101464,83,697,436
日月风华,沙漠,历史,,完结,Zongheng,6066154,45432603,5819914,13698,1806,3
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772746,855861,1691,6431,11
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187556,1317516,24,1218,147
大隐,剑非心,武侠仙侠,,连载,Zongheng,917419,102917,14047,242,98,24
七世神盘,半部皇城,玄幻奇幻,,连载,Zongheng,6459265,174697,5959,70,202,0
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7749097,28630746,471414,257,3186,397
卒舞,我等天黑,武侠仙侠,,连载,Zongheng,1972633,131690,20669,26,70,0
一剑绝世,贪睡的龙,玄幻奇幻,,完结,Zongheng,5740512,5205149,40448,114,315,0
模拟修仙传,乱世TICH,玄幻奇幻,,连载,Zongheng,2187663,4612481,182677,26,2739,0
道断修罗,列夕,玄幻奇幻,,完结,Zongheng,13266747,1633941,20066,1440,148,0
逆命相师,不修边幅,武侠仙侠,,连载,Zongheng,7829253,1135684,11314,66,71,6
老实人逆袭2003,清风拂墨1,都市,,完结,Zongheng,6539425,6144009,6231,24,115,0
我有一尊炼妖壶,轻浮你一笑,玄幻奇幻,,完结,Zongheng,4802514,4366609,37678,75,345,0
我当捕快那些年,三观犹在,武侠仙侠,,完结,Zongheng,2017358,493693,18749,25,74,0
万相之王,天蚕土豆,玄幻奇幻,,完结,Zongheng,4798602,109503756,257175,131,3586,38
将军好凶猛,更俗,历史,,完结,Zongheng,3315175,12298608,1131158,1568,1250,40
创世血瞳,若水三秋酱,玄幻奇幻,,完结,Zongheng,5043496,460007,20822,1405,344,0
仙王奶爸,单王张,都市,,完结,Zongheng,4934388,1843185,33082,118,211,0
娱乐王朝,三寸刀,都市,,完结,Zongheng,6256415,425306,114533,120,142,0
神霄之上,神出古异,武侠仙侠,,完结,Zongheng,3915966,2026232,40900,30,313,0
我契约了我自己,道三生,科幻,,完结,Zongheng,3068644,1877047,43438,21,185,8
陵虚血途,姜云,玄幻奇幻,,完结,Zongheng,2879684,973159,16947,1458,74,0
最强战神,烈焰滔滔,都市,,完结,Zongheng,5477393,24369037,614734,1889,1964,0
盖世人王,一叶青天,玄幻奇幻,,完结,Zongheng,5977434,15023176,88076,891,882,38
过河卒,莫问江湖,武侠仙侠,,完结,Zongheng,7013976,10046248,169055,252,784,66
大明：我重生成了朱允炆,寒梅惊雪,历史,,完结,Zongheng,4703224,3377344,22717,223,171,0
仙都,陈猿,玄幻奇幻,,连载,Zongheng,5841689,7245834,436477,95,617,138
重返1998,笔舞春秋,都市,,完结,Zongheng,4395019,5891734,8864,95,188,21
全军列阵,知白,历史,,完结,Zongheng,4292575,34820248,1305817,5391,864,0
杨氏崛起之啃孙成仙,临轩逸云,武侠仙侠,,完结,Zongheng,4454059,1525279,21412,1120,122,36
大荒剑帝,食堂包子,玄幻奇幻,,连载,Zongheng,5182489,8283723,56177,3371,300,89
恶鬼当道,六道蚂蚱,武侠仙侠,,完结,Zongheng,2923070,375531,12491,86,172,0
大魏芳华,西风紧,历史,,连载,Zongheng,2949151,18815803,613560,1411,2805,1478
武夫,平生未知寒,武侠仙侠,,完结,Zongheng,4134606,16384142,83140,2753,901,8
网游：我有万倍增幅,醉卧九重云,游戏,,完结,Zongheng,5645922,5448234,28004,11566,314,0
凡徒,曳光,武侠仙侠,,完结,Zongheng,3279810,2241480,260185,100,187,8
我在明末当特工,阿甘先生,历史,,完结,Zongheng,1279566,270164,28312,27,23,0
我有一剑,青鸾峰上,玄幻奇幻,,完结,Zongheng,5528725,304202761,697636,15588,31577,37
灰烬领主,我爱小豆,玄幻奇幻,,连载,Zongheng,11970932,19895192,335688,677,1969,345
山海御剑录,胡小苏,武侠仙侠,,连载,Zongheng,1664654,543782,22598,24,34,0
此地有妖气,步履无声,都市,,完结,Zongheng,5760898,4075063,20368,75,215,0
对弈江山,染夕遥,历史,,连载,Zongheng,7467482,2279967,196728,1433,162,48
仙道觅长生,风雨不同舟,玄幻奇幻,,完结,Zongheng,2095145,67244,4799,137,20,0
我是一个小卒,苇原,武侠仙侠,,完结,Zongheng,2610677,511193,16841,161,46,0
大造化剑主,六道沉沦,玄幻奇幻,,完结,Zongheng,8641762,8215727,87478,141,352,0
超能星武,乱世狂刀,玄幻奇幻,,完结,Zongheng,2496309,5722399,125637,230,691,0
机战：全金属风暴,辰燃,科幻,,完结,Zongheng,6354821,4390028,50697,112,257,3
且听剑吟,知是荔枝来,武侠仙侠,,连载,Zongheng,2719219,1678491,46254,258,230,0
医路青云,烟斗老哥,都市,,完结,Zongheng,3999835,8237932,103768,481,669,0
寻宝全世界,尼罗河,都市,,连载,Zongheng,6919150,2948883,82435,21,223,66
一世如龙,关中老人,都市,,完结,Zongheng,2999438,16707160,464635,22,171,0
夜江湖,醉柒夕,武侠仙侠,,完结,Zongheng,1057063,42721,2535,157,23,0
洛神纪,冬日温黄酒,玄幻奇幻,,完结,Zongheng,1222598,110976,4610,21,32,0
绝世神医,李闲鱼,都市,,完结,Zongheng,2662144,2855361,36194,281,248,0
绝世强者,我本疯狂,都市,,完结,Zongheng,2020453,4003582,18285,262,245,0
太初灵境,纯情犀利哥,玄幻奇幻,,连载,Zongheng,1940791,546560,8518,223,54,0
弈剑书,旧山,武侠仙侠,,连载,Zongheng,2392711,373898,16251,143,61,0
大明公务员,名剑山庄,历史,,完结,Zongheng,3253132,1211343,12337,35,50,0
冒牌运灵师,想看许多风景的兔子,都市,,完结,Zongheng,1943584,36530,3585,53,15,0
国民神医,步行天下,都市,,完结,Zongheng,1098339,18292870,645778,2327,214,0
带着系统来大宋,浪子边城,历史,,完结,Zongheng,3009174,222723,6154,80,8,0
重生异世界之君临天下,临城的雪,历史,,完结,Zongheng,1231308,12353,306,69,6,0
大燕斩妖人,独孤老道,玄幻奇幻,,完结,Zongheng,1401183,744309,8935,1541,27,0
好戏登场,鸟川鸣,都市,,完结,Zongheng,1300115,3105113,295710,449,2155,440
我的治愈系剧本杀,曦曦阳,都市,,完结,Zongheng,536533,25551,2119,47,4,0
鱼龙变,魏岳,武侠仙侠,,连载,Zongheng,499257,68512,9411,254,20,30
九转玄邪录,辰安的安,玄幻奇幻,,完结,Zongheng,899026,9168,345,60,8,0
末日游戏：开局觉醒神级天赋,休闲的道士,科幻,,完结,Zongheng,1208358,338611,1601,21,7,0
开局一座仙武宝库,心情很不棒,玄幻奇幻,,连载,Zongheng,1696818,369016,3428,2792,28,0
深度迷案,春天的熊,奇闻异事,,完结,Zongheng,1017367,109565,4132,78,84,0
剑道长生路,人间无爱渡红尘,武侠仙侠,,连载,Zongheng,2684753,946125,22770,93,110,16
布衣首辅,霁雪斋,历史,,完结,Zongheng,1756356,440827,108511,2201,83,0
长生仙途：从听懂灵草说话开始,发条蛙,武侠仙侠,,连载,Zongheng,2147513,220832,469,27,8,0
墨侠之大西宝藏,山村野狐禅,历史,,完结,Zongheng,1136205,25479,5949,32,15,0
神魔禁忌,枫林儿,玄幻奇幻,,完结,Zongheng,1107869,20589,4427,49,9,0
津门诡事录,苍茫天下,奇闻异事,,完结,Zongheng,1518483,50783,684,90,12,0
剑飞,红尘逸仙,玄幻奇幻,,完结,Zongheng,1285033,388498,29824,35,38,0
绝世龙婿,流氓鱼儿,都市,,完结,Zongheng,3549579,724470,5231,48,60,0
我竟是第一位仙人,拾伍画生,武侠仙侠,,完结,Zongheng,2136069,47710,2001,61,8,0
摊牌了，我就是全能巨星,厄夜怪客,都市,,完结,Zongheng,1846745,509820,8441,249,39,0
太古龙神,月如火,玄幻奇幻,,连载,Zongheng,1175810,2201882,35823,21,281,53
地球被撞后，我持枪纵横末世！,第一叶秋,科幻,,完结,Zongheng,3653369,217583,2338,40,45,0
符定山河,云花鱼,武侠仙侠,,完结,Zongheng,524066,12411,1186,52,8,0
这个魔神明明很强却过分多疑,猫行天涯,玄幻奇幻,,完结,Zongheng,569307,5309,116,29,12,0
九霄剑帝,醉梦红辰,玄幻奇幻,,完结,Zongheng,1577392,24487,3690,41,82,0
我在武侠跑龙套,昨日即过去,武侠仙侠,,完结,Zongheng,1452215,52755,1316,39,6,0
仙本是贼,我在江南等你,武侠仙侠,,完结,Zongheng,551017,94247,1344,245,35,0
大明：寒门辅臣,寒梅惊雪,历史,,连载,Zongheng,6749483,4382297,54540,210,241,365
侠行天地,苏云离,武侠仙侠,,完结,Zongheng,508559,12478,657,41,28,0
诡影邪踪,诡二子,玄幻奇幻,,完结,Zongheng,2205561,13417,4090,105,20,0
我的员工非人哉,流水易哭,都市,,完结,Zongheng,414158,11340,706,50,4,0
魔道最强剑仙,芳年无华月,玄幻奇幻,,连载,Zongheng,1006819,18517,1268,224,20,0
大宋续命人,林白鱼,历史,,完结,Zongheng,398286,25773,1085,74,16,0
一品,奕辰辰,武侠仙侠,,完结,Zongheng,1533704,2594408,37159,3900,242,0
我和总裁师妹一起干翻系统,地瓜舟,都市,,完结,Zongheng,1005236,169953,3019,44,22,0
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122878292,10739808,46,15230,56
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16789360,3523732,1922,3135,3106
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339935263,3867042,65,71226,7638
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780550,243050,110,4467,8
天降鬼才,武异,玄幻奇幻,,连载,Zongheng,12504929,1546109,107287,63,319,15
问镜,减肥专家,玄幻奇幻,,完结,Zongheng,5176441,17829864,2651335,31,533,42
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353693129,18733634,3909,158301,4277
末日崛起,太极阴阳鱼,科幻,,连载,Zongheng,7991075,5553992,425137,92,372,7
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694929,1348833,1133,13277,42
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,34,874,0
散修之王,无罪,玄幻奇幻,,完结,Zongheng,4140013,52564366,6283459,24,160,0
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284739,105268,25,678,49
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163722,526842,696,444,114
都市古仙医,超爽黑啤,都市,,连载,Zongheng,10815609,34712722,18069,56,1658,0
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155727,71924,37,495,21
这个世界很危险,叶知风,武侠仙侠,,完结,Zongheng,4390100,4141713,38563,26,67,0
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91332906,204858,140,10066,994
夜烬天下,榭依,武侠仙侠,,完结,Zongheng,4537951,5912672,107531,61,146,0
五仙门,看得两叁言,武侠仙侠,,连载,Zongheng,9746108,7188880,101464,116,697,436
日月风华,沙漠,历史,,完结,Zongheng,6066154,45432604,5819914,313,1806,3
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772750,855861,2722,6431,11
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187556,1317516,28,1218,147
七世神盘,半部皇城,玄幻奇幻,,连载,Zongheng,6459265,174697,5959,77,202,0
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7749097,28630749,471414,205,3186,397
卒舞,我等天黑,武侠仙侠,,连载,Zongheng,1972633,131690,20669,25,70,0
一剑绝世,贪睡的龙,玄幻奇幻,,完结,Zongheng,5740512,5205152,40448,75,315,0
模拟修仙传,乱世TICH,玄幻奇幻,,连载,Zongheng,2187663,4612481,182677,114,2739,0
道断修罗,列夕,玄幻奇幻,,完结,Zongheng,13266747,1633941,20066,1442,148,0
逆命相师,不修边幅,武侠仙侠,,连载,Zongheng,7829253,1135684,11314,70,71,6
老实人逆袭2003,清风拂墨1,都市,,完结,Zongheng,6539425,6144011,6231,31,115,0
我有一尊炼妖壶,轻浮你一笑,玄幻奇幻,,完结,Zongheng,4802514,4366609,37678,39,345,0
